BuildingNumber,BuildingName,FullAddress,Agency,Phone,Fax,Address,City,State,ZipCode,Latitude,Longitude,Region
FL0079,BRICKELL PLAZA BLDG,"909 SOUTH EAST FIRST AVE., MIAMI, FL, 33131-3030",OFCCP, - - , - - ,909 SOUTH EAST FIRST AVE.,MIAMI,FL,33131-3030,25.7654081633,-80.192227551,ATLANTA
FL0089,FB-CT,"299 BROWARD, 3RD AVE, FT LAUDERDALE, FL, 33301-1944",WHD, - - , - - ,"299 BROWARD, 3RD AVE",FT LAUDERDALE,FL,33301-1944,26.1213,-80.1279,ATLANTA
FL2127,3200 BUILDING - MIDTOWN CENTRE,"1851 EXECUTIVE CTR. DR., JACKSONVILLE, FL, 32207-2365",OSHA, - - , - - ,1851 EXECUTIVE CTR. DR.,JACKSONVILLE,FL,32207-2365,30.3036894913,-81.619672334,ATLANTA
FL2133,COMMERCE POINTE,"1818 SOUTH AUSTRALIAN A, WEST PALM BEACH, FL, 33409-6452",WHD, - - , - - ,1818 SOUTH AUSTRALIAN A,WEST PALM BEACH,FL,33409-6452,26.7146,-80.0958,ATLANTA
FL2168,IMPERIAL PLAZA,"6767 NORTH WICKHAM ROAD, MELBOURNE, FL, 32940-2031",WHD, - - , - - ,6767 NORTH WICKHAM ROAD,MELBOURNE,FL,32940-2031,28.224486319,-80.6772195527,ATLANTA
FL2173,BRECKENRIDGE IV,"5807 BRECKENRIDGE PKWY, TAMPA, FL, 33610-4249",OSHA, - - , - - ,5807 BRECKENRIDGE PKWY,TAMPA,FL,33610-4249,28.0075404537,-82.3577032641,ATLANTA
FL2386,COASTAL CENTRE,"1635 SOUTH RIDGEWOOD AVE., DAYTONA BEACH, FL, 32119-8427",WHD, - - , - - ,1635 SOUTH RIDGEWOOD AVE.,DAYTONA BEACH,FL,32119-8427,29.1827054778,-81.0078013514,ATLANTA
FL2459,THE MARTIN BLDG.,"4161 CARMICHAEL AVENUE, JACKSONVILLE, FL, 32207-2353",OIG, - - , - - ,4161 CARMICHAEL AVENUE,JACKSONVILLE,FL,32207-2353,30.3042466957,-81.6180416304,ATLANTA
FL2497,SOUTH TRUST TOWER,"ONE EAST BROWARD BLVD, FT LAUDERDALE, FL, 33301-1804",OLMS, - - , - - ,ONE EAST BROWARD BLVD,FT LAUDERDALE,FL,33301-1804,26.1213,-80.1279,ATLANTA
FL2533,ROYAL PALM AT SOUTHPOINTE,"1000 SOUTH PINE ISLAND ROAD, PLANTATION, FL, 33324-3906","EBSA, OSHA", - - , - - ,1000 SOUTH PINE ISLAND ROAD,PLANTATION,FL,33324-3906,26.1085,-80.2621,ATLANTA
FL2536,ENTERPRISE BUILDING,"1001 EXECUTIVE CENTER DRIVE, ORLANDO, FL, 32803-3535","OFCCP, WHD", - - , - - ,1001 EXECUTIVE CENTER DRIVE,ORLANDO,FL,32803-3535,28.5589,-81.3422,ATLANTA
FL2802,SUNSET CENTER,"10300 SUNSET DRIVE, MIAMI, FL, 33173-3012",WHD, - - , - - ,10300 SUNSET DRIVE,MIAMI,FL,33173-3012,25.7012,-80.3642,ATLANTA
FL2935,1662 N. PARK AVE.,"1662 NORTH PARK AVE., BARTOW, FL, 33830-3139",MSHA, - - , - - ,1662 NORTH PARK AVE.,BARTOW,FL,33830-3139,27.9105771812,-81.8421,ATLANTA
FL2997,PEN WEST PARK,"2801 FRUITVILLE ROAD, SARASOTA, FL, 34237-5343",WHD, - - , - - ,2801 FRUITVILLE ROAD,SARASOTA,FL,34237-5343,27.3377,-82.5139,ATLANTA
FL3094,BLOUNT BLDG.,"3 WEST GARDEN ST., PENSACOLA, FL, 32502-5641",WHD, - - , - - ,3 WEST GARDEN ST.,PENSACOLA,FL,32502-5641,30.4125979285,-87.2154002872,ATLANTA
FL3112,CONCORDE PLAZA,"510 SHOTGUN ROAD, FT LAUDERDALE, FL, 33326-1956",OIG, - - , - - ,510 SHOTGUN ROAD,FT LAUDERDALE,FL,33326-1956,26.1095,-80.3496,ATLANTA
FL3338,12751 NEW BRITTANY BLVD,"12751 NEW BRITTANY BLVD, FT MYERS, FL, 33907-3694",WHD, - - , - - ,12751 NEW BRITTANY BLVD,FT MYERS,FL,33907-3694,26.5572195742,-81.880697583,ATLANTA
FL3386,BUILDING D,"325 JOHN KNOX RD, TALLAHASSEE, FL, 32303-4113","MSHA, WHD", - - , - - ,325 JOHN KNOX RD,TALLAHASSEE,FL,32303-4113,30.4745,-84.2853,ATLANTA
FL3387,DOL BLS BUILDING,"73 EGLIN PKY NE, FORT WALTON BEACH, FL, 32548-4929",BLS, - - , - - ,73 EGLIN PKY NE,FORT WALTON BEACH,FL,32548-4929,30.4163962963,-86.6072740741,ATLANTA
FL3394,4200 CYPRESS,"4200 WEST CYPRESS STREET, TAMPA, FL, 33609-4168",WHD, - - , - - ,4200 WEST CYPRESS STREET,TAMPA,FL,33609-4168,27.952,-82.4933,ATLANTA
FL3409,,"900 NORTH 14TH ST, LEESBURG, FL, 34748",WHD, - - , - - ,900 NORTH 14TH ST,LEESBURG,FL,34748,28.8234296875,-81.8875,ATLANTA
FLJCC576,GAINESVILLE JOB CORPS CENTER,"5301 N.E. 40TH TERRACE, GAINESVILLE, FL, ",JCC, - - , - - ,5301 N.E. 40TH TERRACE,GAINESVILLE,FL,,29.6978,-82.2758,ATLANTA
FLJCC578,HOMESTEAD JOB CORPS CENTER,"12350 SOUTH WEST 285TH STREET, HOMESTEAD, FL, 33033",JCC, - - , - - ,12350 SOUTH WEST 285TH STREET,HOMESTEAD,FL,33033,25.5025,-80.4128,ATLANTA
FLJCC579,JACKSONVILLE JOB CORPS CENTER,"4811 PAYNE STEWART DRIVE, JACKSONVILLE, FL, 32209",JCC, - - , - - ,4811 PAYNE STEWART DRIVE,JACKSONVILLE,FL,32209,30.361,-81.6962,ATLANTA
FLJCC584,MIAMI JOB CORPS CENTER,"3050 NORTH 183 STREET, MIAMI GARDENS, FL, 33056",JCC, - - , - - ,3050 NORTH 183 STREET,MIAMI GARDENS,FL,33056,25.9407,-80.2514789474,ATLANTA
GA0044,FB-CT,"126 WASHINGTON ST SE, GAINESVILLE, GA, 30501-3646",WHD, - - , - - ,126 WASHINGTON ST SE,GAINESVILLE,GA,30501-3646,34.2997876851,-83.8264317947,ATLANTA
GA0077,"JULIETTE GORDON LOW, FB","100 WEST OGLETHORPE, SAVANNAH, GA, 31401-3604",WHD, - - , - - ,100 WEST OGLETHORPE,SAVANNAH,GA,31401-3604,32.2633585786,-81.2229414214,ATLANTA
GA0081,"JULIETTE GORDON LOW, BLDG. B","124 BARNARD STREET, SAVANNAH, GA, 31401-3642",WHD, - - , - - ,124 BARNARD STREET,SAVANNAH,GA,31401-3642,32.0784,-81.0942,ATLANTA
GA1007,SAM NUNN ATLANTA FED. CTR.,"100 ALABAMA ST. SW, ATLANTA, GA, 30303-8701","ATELS, BLS, EBSA, ETA, OASAM, OCIA, OFCCP, OIG, OJC, OLMS, OPA, OSHA, SOL, VETS, WB, WHD", - - , - - ,100 ALABAMA ST. SW,ATLANTA,GA,30303-8701,33.753587882,-84.392075764,ATLANTA
GA1017,HOLIDAY NORTH DRIVE,"131 HOLIDAY DR N, MACON, GA, 31210-1804",WHD, - - , - - ,131 HOLIDAY DR N,MACON,GA,31210-1804,32.8988994317,-83.6861,ATLANTA
GA2005,LAVISTA OFFICE PARK,"2183 NORTHLAKE PARKWAY, TUCKER, GA, 30084-4108",OSHA, - - , - - ,2183 NORTHLAKE PARKWAY,TUCKER,GA,30084-4108,33.8485483333,-84.2446,ATLANTA
GA2051,AUGUSTA CORP CENTRE,"2743 PERIMETER PKWY, AUGUSTA, GA, 30909-6429",WHD, - - , - - ,2743 PERIMETER PKWY,AUGUSTA,GA,30909-6429,33.4848601607,-82.0842099598,ATLANTA
GA2064,450 BLDG,"4501 MALL BOULEVARD, SAVANNAH, GA, 31406-4824",OSHA, - - , - - ,4501 MALL BOULEVARD,SAVANNAH,GA,31406-4824,32.0003,-81.1052,ATLANTA
GA2152,HARRIS TOWER/PEACHTREE CENTER,"233  PEACHTREE ST., ATLANTA, GA, 30303-1504","ETA/FLC, WHD", - - , - - ,233  PEACHTREE ST.,ATLANTA,GA,30303-1504,33.7599785714,-84.3874,ATLANTA
GA2332,FORREST HILL BLDG,"1645 FORREST HILL, MACON, GA, 31210-1602",MSHA, - - , - - ,1645 FORREST HILL,MACON,GA,31210-1602,32.8885,-83.345,ATLANTA
GA2400,THE MERIDIAN,"1995 NORTH PARK PL SE, ATLANTA, GA, 30339-7801",OSHA, - - , - - ,1995 NORTH PARK PL SE,ATLANTA,GA,30339-7801,33.903998405,-84.4797844377,ATLANTA
GA2618,"ALBANY TOWERS, LTD","235 ROOSEVELT AVE., ALBANY, GA, 31701-2640",WHD, - - , - - ,235 ROOSEVELT AVE.,ALBANY,GA,31701-2640,31.5817,-84.1529565657,ATLANTA
GAJCC571,ATLANTA JOB CORPS CENTER,"239 WEST LAKE AVENUE, N.W., ATLANTA, GA, 30314",JCC, - - , - - ,"239 WEST LAKE AVENUE, N.W.",ATLANTA,GA,30314,33.7616,-84.4417,ATLANTA
GAJCC574,BRUNSWICK JOB CORPS CENTER,"4401 GLYNCO PARKWAY, BRUNSWICK, GA, 31525",JCC, - - , - - ,4401 GLYNCO PARKWAY,BRUNSWICK,GA,31525,31.2521285714,-81.4669265306,ATLANTA
GAJCC589,TURNER JOB CORPS CENTER,"2000 SCHILLING AVENUE, ALBANY, GA, 31705",JCC, - - , - - ,2000 SCHILLING AVENUE,ALBANY,GA,31705,31.6020896935,-84.1053,ATLANTA
GU7008,U.S. DISTRICT COURT BUILDING,"520 WEST SOLEDAD AVE, AGANA, GU, 96910-4916","OFCCP, WHD", - - , - - ,520 WEST SOLEDAD AVE,AGANA,GU,96910-4916,13.4771,144.7442,NATIONAL OFFICE
HI0011,PRINCE J. KUHIO FOB & CTHS,"300 ALA MOANA BLVD, HONOLULU, HI, 96850-0001","BLS, OFCCP, OLMS, OSHA, OWCP, WHD", - - , - - ,300 ALA MOANA BLVD,HONOLULU,HI,96850-0001,21.3054,-157.8628,SAN FRANCISCO/SEATTLE
HI6563,HARBOR SQUARE PARKING,"700 RICHARDS STREET, HONOLULU, HI, 96813-4605",VETS, - - , - - ,700 RICHARDS STREET,HONOLULU,HI,96813-4605,21.3055,-157.8625,SAN FRANCISCO/SEATTLE
HIJCC641,HAWAII JOB CORPS CENTER,"41-467 HIHIMANU STREET, WAIMANALO, HI, 96795",JCC, - - , - - ,41-467 HIHIMANU STREET,WAIMANALO,HI,96795,21.3443,-157.7221,SAN FRANCISCO/SEATTLE
IA0087,FED BLDG & US CTHSE,"316 - 20 6TH ST, SIOUX CITY, IA, 51101-1210",WHD, - - , - - ,316 - 20 6TH ST,SIOUX CITY,IA,51101-1210,42.4936,-96.3942,CHICAGO/KANSAS CITY
IA0112,NEAL SMITH FEDERAL BUILDING,"210 WALNUT ST, DES MOINES, IA, 50309-2115","ATELS, OSHA, WHD", - - , - - ,210 WALNUT ST,DES MOINES,IA,50309-2115,41.5866823131,-93.6197895692,CHICAGO/KANSAS CITY
IA1465,NORTHWEST BANK BLDG DOWNTOWN,"101 WEST 2ND, DAVENPORT, IA, 52801-1813",ATELS, - - , - - ,101 WEST 2ND,DAVENPORT,IA,52801-1813,41.521,-90.5748,CHICAGO/KANSAS CITY
IA1466,1615 CENTRAL AVENUE BUILDING,"1615 CENTRAL AVENUE, FORT DODGE, IA, 50501-4231",MSHA, - - , - - ,1615 CENTRAL AVENUE,FORT DODGE,IA,50501-4231,42.506,-94.1761,CHICAGO/KANSAS CITY
IA1535,RIVERS LANDING PARKING RAMP,"405 SIXTH STREET, SIOUX CITY, IA, 51102-1211",WHD, - - , - - ,405 SIXTH STREET,SIOUX CITY,IA,51102-1211,42.4965,-96.406344,CHICAGO/KANSAS CITY
IA1536,"305 2ND STREET SE, SUITE 200","305 2ND STREET SE, SUITE 200, CEDAR RAPIDS, IA, 52401-1703",WHD, - - , - - ,"305 2ND STREET SE, SUITE 200",CEDAR RAPIDS,IA,52401-1703,41.976842417,-91.6670252597,CHICAGO/KANSAS CITY
IAJCC595,DENISON JOB CORPS CENTER,"10 OPPORTUNITY DRIVE, DENISON, IA, 51442",JCC, - - , - - ,10 OPPORTUNITY DRIVE,DENISON,IA,51442,42.0153,-95.3285,CHICAGO/KANSAS CITY
ID4252,EXCHANGE PLAZA,"1820 EAST 17TH ST, IDAHO FALLS, ID, 83404-6469",OWCP, - - , - - ,1820 EAST 17TH ST,IDAHO FALLS,ID,83404-6469,43.4824,-111.997408824,SAN FRANCISCO/SEATTLE
ID4305,NATURAL RESOURCE CTR,"1387 SOUTH VINNELL WAY, BOISE, ID, 83709-1657","ATELS, OSHA, WHD", - - , - - ,1387 SOUTH VINNELL WAY,BOISE,ID,83709-1657,43.5920083183,-116.2859,SAN FRANCISCO/SEATTLE
ID4342,LAKEPOINTE CENTER 1,"300 EAST MALLARD, SUITE 150, BOISE, ID, 83706-6648",MSHA, - - , - - ,"300 EAST MALLARD, SUITE 150",BOISE,ID,83706-6648,43.5946,-116.1842,SAN FRANCISCO/SEATTLE
IDJCC636,CENTENNIAL JOB CORPS CIVILIAN CONSERVATION CENTER,"3201 RIDGECREST DRIVE, NAMPA, ID, 83687",JCC, - - , - - ,3201 RIDGECREST DRIVE,NAMPA,ID,83687,43.6051,-116.5328,SAN FRANCISCO/SEATTLE
IL0222,FEDERAL BUILDING,"105 SOUTH SIXTH STREET, MT VERNON, IL, 62864-4127","BLS, WHD", - - , - - ,105 SOUTH SIXTH STREET,MT VERNON,IL,62864-4127,38.3180669428,-88.8979,CHICAGO/KANSAS CITY
IL0231,FED PARKING FACILITY,"450 SOUTH FEDERAL STREET, CHICAGO, IL, 60605-0000","BLS, EBSA, OCIA, OFCCP, OLMS, OSHA, WHD", - - , - - ,450 SOUTH FEDERAL STREET,CHICAGO,IL,60605-0000,41.8762877551,-87.6299,CHICAGO/KANSAS CITY
IL0236,JOHN C. KLUCZYNSKI FED. BLDG.,"230 SOUTH DEARBORN STREET, CHICAGO, IL, 60604-1505","ATELS, BLS, EBSA, ETA, OASAM, OCIA, OFCCP, OIG, OJC, OLMS, OPA, OSHA, OWCP, SOL, VETS, WB, WHD", - - , - - ,230 SOUTH DEARBORN STREET,CHICAGO,IL,60604-1505,41.8790613944,-87.6295,CHICAGO/KANSAS CITY
IL0303,METCALFE BUILDING,"77 WEST JACKSON, CHICAGO, IL, 60604-3511",OSHA, - - , - - ,77 WEST JACKSON,CHICAGO,IL,60604-3511,41.6499,-87.6594,CHICAGO/KANSAS CITY
IL2125,11 W QUINCY COURT,"11 WEST QUINCY COURT, CHICAGO, IL, 60604-2105",ETA, - - , - - ,11 WEST QUINCY COURT,CHICAGO,IL,60604-2105,41.8788,-87.6314,CHICAGO/KANSAS CITY
IL2175,NARCO RIVER BUSINESS CENTER,"1600-167TH STREET, CALUMET CITY, IL, 60409-5457",OSHA, - - , - - ,1600-167TH STREET,CALUMET CITY,IL,60409-5457,41.6199,-87.5759,CHICAGO/KANSAS CITY
IL2194,IL VALLEY OFFICE PK,"2200 MARQUETTE ROAD, PERU, IL, 61354-1547",MSHA, - - , - - ,2200 MARQUETTE ROAD,PERU,IL,61354-1547,41.3427332025,-89.1170166013,CHICAGO/KANSAS CITY
IL2246,STEWART SQUARE,"308 WEST STATE STREET, ROCKFORD, IL, 61101-1117",ATELS, - - , - - ,308 WEST STATE STREET,ROCKFORD,IL,61101-1117,42.271467438,-89.0954820896,CHICAGO/KANSAS CITY
IL2279,HERITAGE PLACE,"1515 5TH AVENUE, MOLINE, IL, 61265-1367",WHD, - - , - - ,1515 5TH AVENUE,MOLINE,IL,61265-1367,41.5064580977,-90.5161860815,CHICAGO/KANSAS CITY
IL2283,BUSINESS CENTER III,"11 EXECUTIVE DRIVE, FAIRVIEW HEIGHTS, IL, 62208-1357",OSHA, - - , - - ,11 EXECUTIVE DRIVE,FAIRVIEW HEIGHTS,IL,62208-1357,38.5999489003,-89.9806,CHICAGO/KANSAS CITY
IL2439,701 LEE BUILDING,"701 LEE STREET, DES PLAINES, IL, 60016-4539",OSHA, - - , - - ,701 LEE STREET,DES PLAINES,IL,60016-4539,42.0381,-87.8905,CHICAGO/KANSAS CITY
IL2440,OSHA TRAINING FACILITY,"2020 SOUTH ARLINGTON HEIGHTS ROAD, ARLINGTON HTS, IL, 60005-4102",OSHA, - - , - - ,2020 SOUTH ARLINGTON HEIGHTS ROAD,ARLINGTON HTS,IL,60005-4102,42.0513657143,-87.9819,CHICAGO/KANSAS CITY
IL2444,GARBE SMOKE TREE OFFICE PLAZA,"365 SMOKE TREE LANE, NORTH AURORA, IL, 60542-9800",OSHA, - - , - - ,365 SMOKE TREE LANE,NORTH AURORA,IL,60542-9800,42.2757,-88.3166,CHICAGO/KANSAS CITY
IL2491,NOVANIS E-BUSINESS CENTER,"3161 WEST WHITE OAKS DRIVE, SPRINGFIELD, IL, 62702-7406","ATELS, WHD", - - , - - ,3161 WEST WHITE OAKS DRIVE,SPRINGFIELD,IL,62702-7406,39.7603569794,-89.7087430206,CHICAGO/KANSAS CITY
IL2580,1320 W. COMMERCE DR.,"1320 WEST COMMERCE DR., PEORIA, IL, 61615-1462","OSHA, WHD", - - , - - ,1320 WEST COMMERCE DR.,PEORIA,IL,61615-1462,40.628,-89.4554,CHICAGO/KANSAS CITY
IL2594,BAYS PROFESSIONAL CENTRE,"10 WEST CASS STREET, JOLIET, IL, 60432-4116",ATELS, - - , - - ,10 WEST CASS STREET,JOLIET,IL,60432-4116,41.5276,-88.0818166667,CHICAGO/KANSAS CITY
IL2629,11006 AIRPORT TRAIL,"11006 AIRPORT TRL, LITCHFIELD, IL, 62056-4450",MSHA, - - , - - ,11006 AIRPORT TRL,LITCHFIELD,IL,62056-4450,39.1615,-89.668,CHICAGO/KANSAS CITY
IL2630,8223 EXPRESS DRIVE,"8223 EXPRESS DR, MARION, IL, 62959-5874",MSHA, - - , - - ,8223 EXPRESS DR,MARION,IL,62959-5874,37.7458,-89.0080374946,CHICAGO/KANSAS CITY
ILJCC600,GOLCONDA JOB CORPS CIVILIAN CONSERVATION CENTER,"RURAL ROUTE 1, BOX 104A, GOLCONDA, IL, 62938",JCC, - - , - - ,"RURAL ROUTE 1, BOX 104A",GOLCONDA,IL,62938,37.3815,-88.5394,CHICAGO/KANSAS CITY
ILJCC604,JOLIET JOB CORPS CENTER,"1101 MILLS ROAD, JOLIET, IL, 60433",JCC, - - , - - ,1101 MILLS ROAD,JOLIET,IL,60433,41.5030516832,-88.0540944546,CHICAGO/KANSAS CITY
ILJCC606,PAUL SIMON CHICAGO JOB CORPS CENTER,"3348 SOUTH KEDZIE AVENUE, CHICAGO, IL, 60623",JCC, - - , - - ,3348 SOUTH KEDZIE AVENUE,CHICAGO,IL,60623,41.832,-87.7047,CHICAGO/KANSAS CITY
IN0048,BIRCH BAYH FED BLDG & US CTHSE,"46 EAST OHIO STREET, INDIANAPOLIS, IN, 46204-1903","ATELS, BLS, OFCCP, OSHA", - - , - - ,46 EAST OHIO STREET,INDIANAPOLIS,IN,46204-1903,39.7698,-86.1532,CHICAGO/KANSAS CITY
IN0127,USPS BUILDING,"101 NORTH WESTMARTIN LUTHER KING BLVD, EVANSVILLE, IN, 47708-1951","BLS, WHD", - - , - - ,101 NORTH WESTMARTIN LUTHER KING BLVD,EVANSVILLE,IN,47708-1951,37.9746,-87.5733,CHICAGO/KANSAS CITY
IN0133,MINTON-CAPEHART F/B,"575 NORTH PENNSYLVANIA, INDIANAPOLIS, IN, 46204-1563","ATELS, OSHA", - - , - - ,575 NORTH PENNSYLVANIA,INDIANAPOLIS,IN,46204-1563,39.7889,-85.7718,CHICAGO/KANSAS CITY
IN1728,2300 WILLOW STREET,"2300 WILLOW STREET, VINCENNES, IN, 47591-5416",MSHA, - - , - - ,2300 WILLOW STREET,VINCENNES,IN,47591-5416,38.6544,-87.5295,CHICAGO/KANSAS CITY
IN1783,EARL & HATCHER BUILDING,"8 NORTH 3RD STREET, LAFAYETTE, IN, 47901-1221",WHD, - - , - - ,8 NORTH 3RD STREET,LAFAYETTE,IN,47901-1221,40.417264504,-86.8944058588,CHICAGO/KANSAS CITY
IN1805,VIRIDIAN OFFICE PARK,"2420 VIRIDIAN DRIVE, SOUTH BEND, IN, 46628-4396","ATELS, WHD", - - , - - ,2420 VIRIDIAN DRIVE,SOUTH BEND,IN,46628-4396,41.7104369947,-86.2943267757,CHICAGO/KANSAS CITY
IN1879,BMO (M & I) PLAZA,"135 NORTH PENNSYLVANIA ST, INDIANAPOLIS, IN, 46204-2400",WHD, - - , - - ,135 NORTH PENNSYLVANIA ST,INDIANAPOLIS,IN,46204-2400,39.76875,-86.1562,CHICAGO/KANSAS CITY
IN1895,,"100 TOWN CENTER SOUTH DRIVE, MOORESVILLE, IN, 46158",MSHA, - - , - - ,100 TOWN CENTER SOUTH DRIVE,MOORESVILLE,IN,46158,39.5794,-86.3736,CHICAGO/KANSAS CITY
INJCC590,ATTERBURY JOB CORPS CENTER,"P.O. BOX 187, EDINBURGH, IN, 46124",JCC, - - , - - ,P.O. BOX 187,EDINBURGH,IN,46124,39.37,-85.9278,CHICAGO/KANSAS CITY
INJCC603,INDYPENDENCE CAREER DEVELOPMENT CENTER,"222 EAST OHIO STREET, SUITE 300, INDIANAPOLIS, IN, 46204",JCC, - - , - - ,"222 EAST OHIO STREET, SUITE 300",INDIANAPOLIS,IN,46204,39.7698,-86.1535,CHICAGO/KANSAS CITY
KS0070,U S COURT HOUSE,"401 NORTH MARKET ST, WICHITA, KS, 67202-2089",WHD, - - , - - ,401 NORTH MARKET ST,WICHITA,KS,67202-2089,37.6918,-97.3369,CHICAGO/KANSAS CITY
KS0092,FRANK CARLSON FB&CT,"444 SOUTH EAST QUINCY, TOPEKA, KS, 66683-3503",MSHA, - - , - - ,444 SOUTH EAST QUINCY,TOPEKA,KS,66683-3503,38.9941,-95.6756,CHICAGO/KANSAS CITY
KS1443,TOWER II-GATEWAY CTR,"4TH & STATE AVE, KANSAS CITY, KS, 66101-2304",WHD, - - , - - ,4TH & STATE AVE,KANSAS CITY,KS,66101-2304,39.1233,-94.8295,CHICAGO/KANSAS CITY
KS1473,4830 WEST 15TH ST,"4830 WEST 15TH ST, LAWRENCE, KS, 66044-3885",, - - , - - ,4830 WEST 15TH ST,LAWRENCE,KS,66044-3885,38.9571,-95.2547,CHICAGO/KANSAS CITY
KS1492,8600 FARLEY,"8600 FARLEY, OVERLAND PARK, KS, 66212-4676",OSHA, - - , - - ,8600 FARLEY,OVERLAND PARK,KS,66212-4676,38.8875,-94.6997,CHICAGO/KANSAS CITY
KS1543,324 E MAIN,"324 EAST MAIN, CHANUTE, KS, 66720-1837",BLS, - - , - - ,324 EAST MAIN,CHANUTE,KS,66720-1837,37.5702693878,-95.2432,CHICAGO/KANSAS CITY
KS1618,BANK OF AMERICA CENTER,"100 NORTH BROADWAY ST, WICHITA, KS, 67202-2212",OSHA, - - , - - ,100 NORTH BROADWAY ST,WICHITA,KS,67202-2212,37.686,-97.3356,CHICAGO/KANSAS CITY
KSJCC599,FLINT HILLS JOB CORPS CENTER,"4620 EUREKA DRIVE, MANHATTAN, KS, ",JCC, - - , - - ,4620 EUREKA DRIVE,MANHATTAN,KS,,39.153,-96.6509,CHICAGO/KANSAS CITY
KY0006,WILLIAM H. NATCHER FB-USCT,"242 EAST MAIN ST, BOWLING GREEN, KY, 42101-2141",WHD, - - , - - ,242 EAST MAIN ST,BOWLING GREEN,KY,42101-2141,37.1935,-86.2687,ATLANTA
KY0086,ROMANO MAZZOLI FB,"600 M.L. KING, JR. PLAC, LOUISVILLE, KY, 40202-2239",WHD, - - , - - ,"600 M.L. KING, JR. PLAC",LOUISVILLE,KY,40202-2239,38.2568,-85.754,ATLANTA
KY0089,CARL D PERKINS FBCT,"1405 GREENUP AVENUE, ASHLAND, KY, 41101-7542",, - - , - - ,1405 GREENUP AVENUE,ASHLAND,KY,41101-7542,38.4806680073,-82.6410440127,ATLANTA
KY1504,VAUGHN BUILDING,"112 EAST MAIN ST, MORGANFIELD, KY, 42437-1508",MSHA, - - , - - ,112 EAST MAIN ST,MORGANFIELD,KY,42437-1508,37.6829375695,-87.9158595724,ATLANTA
KY1665,BRANCH BANKING AND TRUST CO.,"334 MAIN STREET, PIKEVILLE, KY, 41501-1162",OWCP, - - , - - ,334 MAIN STREET,PIKEVILLE,KY,41501-1162,37.4816801048,-82.5157198952,ATLANTA
KY1684,FT WRIGHT EXECUTIVE BLDG,"1885 DIXIE HIGHWAY, FORT WRIGHT, KY, 41011-2662","EBSA, WHD", - - , - - ,1885 DIXIE HIGHWAY,FORT WRIGHT,KY,41011-2662,39.0580375,-84.5428,ATLANTA
KY1712,WHITESBURG PROF.BLDG,"791 JENKINS RD., WHITESBURG, KY, 41858-7617",MSHA, - - , - - ,791 JENKINS RD.,WHITESBURG,KY,41858-7617,37.1162253737,-82.7968373131,ATLANTA
KY1717,MSHA BUILDING,"HIGHWAY 122, MARTIN, KY, 41649-0000",MSHA, - - , - - ,HIGHWAY 122,MARTIN,KY,41649-0000,37.5565,-82.7515,ATLANTA
KY2015,EPLING BUILDING,"15169 FERRELLS CREEK DR, BELCHER, KY, 41513-8528",MSHA, - - , - - ,15169 FERRELLS CREEK DR,BELCHER,KY,41513-8528,37.343399505,-82.372440693,ATLANTA
KY2018,GSA OFFICE BUILDING,"YMCA DR & NORTH MAIN ST., MADISONVILLE, KY, 42431-0000",MSHA, - - , - - ,YMCA DR & NORTH MAIN ST.,MADISONVILLE,KY,42431-0000,37.3415,-87.4973,ATLANTA
KY2039,51 TWAY ADDL BLDG,"51 TWAY ADDL, 421 BYPAS, HARLAN, KY, 40831-0000",MSHA, - - , - - ,"51 TWAY ADDL, 421 BYPAS",HARLAN,KY,40831-0000,36.7665,-83.3543,ATLANTA
KY2051,152 WEST ZANDALE,"152 WEST ZANDALE DRIVE, LEXINGTON, KY, 40503-2486",MSHA, - - , - - ,152 WEST ZANDALE DRIVE,LEXINGTON,KY,40503-2486,38.0084193552,-84.5180369044,ATLANTA
KY2083,BIMBLE BUILDING,"HIGHWAY 25 EAST, BARBOURVILLE, KY, 40906-1319",MSHA, - - , - - ,HIGHWAY 25 EAST,BARBOURVILLE,KY,40906-1319,36.9366,-84.0657,ATLANTA
KY2089,CENTURY BUILDING,"100 FOUNTAIN AVE SUITE 203, PADUCAH, KY, 42001-2771",WHD, - - , - - ,100 FOUNTAIN AVE SUITE 203,PADUCAH,KY,42001-2771,37.0789,-88.6174,ATLANTA
KY2090,BEAUMONT OFFICE PLAZA,"3141 BEAUMONT CENTRE CIRCLE, LEXINGTON, KY, 40513-1934",WHD, - - , - - ,3141 BEAUMONT CENTRE CIRCLE,LEXINGTON,KY,40513-1934,38.020311574,-84.556123148,ATLANTA
KY3010,VINSON BUILDING,"402 CAMPBELL WAY, MOUNT STERLING, KY, 40353-7847",OWCP, - - , - - ,402 CAMPBELL WAY,MOUNT STERLING,KY,40353-7847,38.0782,-83.9532,ATLANTA
KY3014,MSHA BUILDING,"100 FAE RAMSEY LANE, PIKEVILLE, KY, 41501-3294",MSHA, - - , - - ,100 FAE RAMSEY LANE,PIKEVILLE,KY,41501-3294,37.523,-82.5698,ATLANTA
KY3069,BARKLEY CENTRE,"125 MEMORIAL DRIVE, PADUCAH, KY, 72001-6793",OWCP, - - , - - ,125 MEMORIAL DRIVE,PADUCAH,KY,72001-6793,35.0584,-92.8858,ATLANTA
